type,time,latitude,longitude,altitude,speed,pace,course,slope,distance,distance_interval,hr,cadence,temperature,name,desc
T,2013-06-26 22:36:47,43.450331000,-80.516938000,377.2,,,,,0.000,,91,0,31,"26/06/2013 Kitchener, ON, Canada",
T,2013-06-26 22:36:48,43.450335000,-80.516931000,377.2,2.6,23.15,51.8,0.0,0.001,0.72,91,0,31,,
T,2013-06-26 22:36:50,43.450355000,-80.516901000,377.2,5.9,10.13,47.4,0.0,0.004,3.29,90,0,31,,
T,2013-06-26 22:36:51,43.450359000,-80.516892000,377.4,3.1,19.53,58.5,23.4,0.005,0.85,90,0,31,,
T,2013-06-26 22:36:52,43.450377000,-80.516898000,377.4,7.4,8.10,346.4,0.0,0.007,2.06,90,22,31,,
T,2013-06-26 22:36:54,43.450411000,-80.516909000,377.4,7.0,8.59,346.8,0.0,0.011,3.88,93,89,31,,
T,2013-06-26 22:36:56,43.450424000,-80.516949000,377.4,6.4,9.40,294.1,0.0,0.014,3.55,96,65,31,,
T,2013-06-26 22:36:58,43.450556000,-80.516947000,377.4,26.4,2.27,0.6,0.0,0.029,14.67,100,87,31,,
T,2013-06-26 22:37:01,43.450754000,-80.516774000,377.4,31.3,1.92,32.4,0.0,0.055,26.08,104,56,31,,
T,2013-06-26 22:37:04,43.450916000,-80.516646000,377.0,24.9,2.41,29.8,-1.9,0.076,20.77,105,30,31,,
T,2013-06-26 22:37:05,43.450946000,-80.516593000,376.6,19.6,3.07,52.1,-7.4,0.081,5.43,104,22,31,,
T,2013-06-26 22:37:06,43.450971000,-80.516543000,376.2,17.7,3.40,55.4,-8.1,0.086,4.91,103,0,31,,
T,2013-06-26 22:37:07,43.450999000,-80.516506000,375.8,15.5,3.86,43.8,-9.3,0.091,4.32,101,0,31,,
T,2013-06-26 22:37:08,43.451037000,-80.516480000,375.4,17.0,3.53,26.4,-8.5,0.095,4.72,99,21,31,,
T,2013-06-26 22:37:10,43.451109000,-80.516485000,375.4,14.4,4.16,357.1,0.0,0.103,8.01,99,73,31,,
T,2013-06-26 22:37:11,43.451145000,-80.516490000,375.4,14.5,4.15,354.2,0.0,0.107,4.02,100,75,31,,
T,2013-06-26 22:37:13,43.451226000,-80.516518000,375.4,16.7,3.59,345.9,0.0,0.117,9.28,103,84,31,,
T,2013-06-26 22:37:14,43.451272000,-80.516540000,375.4,19.5,3.08,340.9,0.0,0.122,5.41,106,86,31,,
T,2013-06-26 22:37:16,43.451360000,-80.516593000,375.4,19.2,3.12,336.4,0.0,0.133,10.68,110,91,31,,
T,2013-06-26 22:37:17,43.451404000,-80.516617000,375.4,18.9,3.17,338.4,0.0,0.138,5.26,111,92,31,,
T,2013-06-26 22:37:19,43.451493000,-80.516671000,375.4,19.5,3.08,336.2,0.0,0.149,10.81,114,90,31,,
T,2013-06-26 22:37:23,43.451652000,-80.516769000,375.4,17.4,3.44,335.9,0.0,0.168,19.36,117,55,31,,
T,2013-06-26 22:37:24,43.451681000,-80.516787000,375.4,12.7,4.71,335.7,0.0,0.172,3.54,117,23,31,,
T,2013-06-26 22:37:28,43.451757000,-80.516838000,375.4,8.5,7.09,334.0,0.0,0.181,9.40,114,0,31,,
T,2013-06-26 22:37:29,43.451762000,-80.516841000,375.4,2.2,27.49,336.5,0.0,0.182,0.61,112,0,31,,
T,2013-06-26 22:37:40,43.451765000,-80.516841000,375.4,0.1,550.05,0.0,0.0,0.182,0.33,115,92,31,,
T,2013-06-26 22:37:46,43.451765000,-80.516841000,375.4,0.0,,0.0,,0.182,0.00,111,0,31,,
T,2013-06-26 22:37:48,43.451765000,-80.516841000,375.4,0.0,,0.0,,0.182,0.00,108,0,31,,
T,2013-06-26 22:37:50,43.451765000,-80.516841000,375.4,0.0,,0.0,,0.182,0.00,105,0,31,,
T,2013-06-26 22:37:53,43.451765000,-80.516841000,375.4,0.0,,0.0,,0.182,0.00,101,68,31,,
T,2013-06-26 22:37:55,43.451765000,-80.516841000,375.4,0.0,,0.0,,0.182,0.00,98,34,31,,
T,2013-06-26 22:38:03,43.451765000,-80.516841000,375.4,0.0,,0.0,,0.182,0.00,94,34,31,,
T,2013-06-26 22:38:04,43.451765000,-80.516841000,375.4,0.0,,0.0,,0.182,0.00,89,34,31,,
T,2013-06-26 22:38:06,43.451765000,-80.516841000,375.4,0.0,,0.0,,0.182,0.00,86,34,31,,
T,2013-06-26 22:38:18,43.451803000,-80.516835000,375.4,1.3,47.06,6.5,0.0,0.186,4.25,89,76,31,,
T,2013-06-26 22:38:19,43.451832000,-80.516808000,375.4,14.0,4.28,34.1,0.0,0.190,3.89,91,58,31,,
T,2013-06-26 22:38:20,43.451862000,-80.516762000,375.4,18.0,3.34,48.1,0.0,0.195,5.00,92,58,31,,
T,2013-06-26 22:38:22,43.451914000,-80.516642000,375.4,20.3,2.95,59.2,0.0,0.206,11.30,96,77,31,,
T,2013-06-26 22:38:23,43.451944000,-80.516577000,375.4,22.4,2.68,57.6,0.0,0.213,6.23,99,87,31,,
T,2013-06-26 22:38:24,43.451980000,-80.516507000,375.4,25.0,2.40,54.7,0.0,0.220,6.94,101,86,31,,
T,2013-06-26 22:38:25,43.452021000,-80.516444000,375.4,24.6,2.44,48.1,0.0,0.226,6.84,101,86,31,,
T,2013-06-26 22:38:28,43.452105000,-80.516268000,375.4,20.4,2.94,56.7,0.0,0.243,17.03,102,0,31,,
T,2013-06-26 22:38:31,43.452144000,-80.516177000,375.4,10.3,5.85,59.4,0.0,0.252,8.55,97,0,31,,
T,2013-06-26 22:38:32,43.452154000,-80.516152000,375.4,8.3,7.22,61.1,0.0,0.254,2.31,96,0,31,,
T,2013-06-26 22:38:34,43.452195000,-80.516136000,375.4,8.5,7.04,15.8,0.0,0.259,4.74,95,26,31,,
T,2013-06-26 22:38:35,43.452221000,-80.516154000,375.4,11.6,5.15,333.3,0.0,0.262,3.24,95,51,31,,
T,2013-06-26 22:38:37,43.452281000,-80.516198000,375.4,13.6,4.41,332.0,0.0,0.270,7.56,99,67,31,,
T,2013-06-26 22:38:39,43.452366000,-80.516240000,375.4,18.1,3.32,340.3,0.0,0.280,10.04,104,80,31,,
T,2013-06-26 22:38:40,43.452411000,-80.516272000,375.4,20.3,2.96,332.7,0.0,0.285,5.63,107,85,31,,
T,2013-06-26 22:38:42,43.452504000,-80.516332000,375.4,20.6,2.92,334.9,0.0,0.297,11.42,110,93,31,,
T,2013-06-26 22:38:44,43.452596000,-80.516367000,375.4,19.1,3.14,344.6,0.0,0.307,10.61,113,98,31,,
T,2013-06-26 22:38:46,43.452698000,-80.516410000,375.4,21.3,2.81,343.0,0.0,0.319,11.85,116,90,31,,
T,2013-06-26 22:38:47,43.452748000,-80.516439000,375.4,21.7,2.76,337.2,0.0,0.325,6.03,117,91,31,,
T,2013-06-26 22:38:51,43.452974000,-80.516592000,375.4,25.2,2.38,333.8,0.0,0.353,28.00,120,95,31,,
T,2013-06-26 22:38:54,43.453136000,-80.516694000,375.4,23.8,2.53,335.4,0.0,0.373,19.80,123,97,31,,
T,2013-06-26 22:39:00,43.453426000,-80.516896000,375.4,21.7,2.77,333.2,0.0,0.409,36.13,125,148,31,,
T,2013-06-26 22:39:01,43.453476000,-80.516931000,375.4,22.4,2.67,333.1,0.0,0.416,6.24,124,82,31,,
T,2013-06-26 22:39:07,43.453800000,-80.517109000,375.4,23.3,2.58,338.3,0.0,0.454,38.77,127,99,31,,
T,2013-06-26 22:39:11,43.454015000,-80.517287000,375.4,25.1,2.39,329.0,0.0,0.482,27.90,130,99,31,,
T,2013-06-26 22:39:15,43.454250000,-80.517434000,375.4,25.8,2.32,335.6,0.0,0.511,28.69,133,99,31,,
T,2013-06-26 22:39:17,43.454368000,-80.517504000,375.4,25.7,2.33,336.7,0.0,0.525,14.28,134,99,31,,
T,2013-06-26 22:39:24,43.454764000,-80.517771000,375.4,25.2,2.38,333.9,0.0,0.574,49.02,137,101,31,,
T,2013-06-26 22:39:28,43.454992000,-80.517947000,375.4,26.2,2.29,330.7,0.0,0.603,29.06,138,103,31,,
T,2013-06-26 22:39:32,43.455204000,-80.518115000,375.4,24.5,2.45,330.1,0.0,0.630,27.20,137,0,31,,
T,2013-06-26 22:39:34,43.455290000,-80.518185000,375.4,20.0,3.00,329.4,0.0,0.642,11.11,136,0,31,,
T,2013-06-26 22:39:38,43.455407000,-80.518216000,375.4,11.9,5.04,349.1,0.0,0.655,13.24,134,142,31,,
T,2013-06-26 22:39:42,43.455462000,-80.518165000,375.4,6.6,9.04,33.9,0.0,0.662,7.37,131,31,31,,
T,2013-06-26 22:39:44,43.455491000,-80.518162000,375.4,5.8,10.32,4.3,0.0,0.665,3.23,130,29,31,,
T,2013-06-26 22:39:45,43.455515000,-80.518177000,375.4,10.5,5.69,335.6,0.0,0.668,2.93,129,43,31,,
T,2013-06-26 22:39:49,43.455509000,-80.518373000,375.4,14.3,4.20,267.6,0.0,0.684,15.88,127,63,31,,
T,2013-06-26 22:39:52,43.455463000,-80.518553000,375.4,18.5,3.24,250.6,0.0,0.700,15.44,124,27,31,,
T,2013-06-26 22:39:54,43.455436000,-80.518662000,375.4,16.8,3.58,251.2,0.0,0.709,9.32,121,24,31,,
T,2013-06-26 22:39:57,43.455379000,-80.518822000,375.4,17.3,3.47,243.9,0.0,0.723,14.42,118,71,31,,
T,2013-06-26 22:39:59,43.455333000,-80.518952000,375.4,21.1,2.85,244.0,0.0,0.735,11.70,120,86,31,,
T,2013-06-26 22:40:02,43.455266000,-80.519173000,375.4,23.2,2.58,247.3,0.0,0.754,19.37,123,91,31,,
T,2013-06-26 22:40:04,43.455214000,-80.519321000,375.4,23.9,2.51,244.2,0.0,0.768,13.30,126,93,31,,
T,2013-06-26 22:40:07,43.455137000,-80.519543000,375.4,23.9,2.51,244.5,0.0,0.788,19.90,129,96,31,,
T,2013-06-26 22:40:11,43.455026000,-80.519828000,375.4,23.5,2.55,241.8,0.0,0.814,26.16,132,96,31,,
T,2013-06-26 22:40:14,43.454939000,-80.520059000,375.4,25.3,2.38,242.6,0.0,0.835,21.05,133,98,31,,
T,2013-06-26 22:40:21,43.454743000,-80.520619000,375.4,25.9,2.32,244.3,0.0,0.885,50.28,136,105,31,,
T,2013-06-26 22:40:22,43.454722000,-80.520698000,375.4,24.5,2.45,249.9,0.0,0.892,6.81,136,102,31,,
T,2013-06-26 22:40:28,43.454559000,-80.521201000,375.4,26.7,2.24,245.9,0.0,0.937,44.56,136,94,31,,
T,2013-06-26 22:40:36,43.454301000,-80.521807000,375.4,25.6,2.35,239.6,0.0,0.993,56.81,137,99,31,,
T,2013-06-26 22:40:42,43.454044000,-80.522187000,375.4,25.2,2.38,227.0,0.0,1.035,41.97,139,101,31,,
T,2013-06-26 22:40:48,43.453725000,-80.522480000,375.8,25.6,2.35,213.7,0.9,1.078,42.64,140,99,31,,
T,2013-06-26 22:40:49,43.453668000,-80.522520000,376.2,25.6,2.34,207.0,5.6,1.085,7.11,140,129,31,,
T,2013-06-26 22:40:50,43.453618000,-80.522564000,376.6,23.8,2.53,212.6,6.1,1.092,6.60,140,140,31,,
T,2013-06-26 22:40:51,43.453609000,-80.522639000,377.0,22.1,2.71,260.6,6.5,1.098,6.15,140,111,31,,
T,2013-06-26 22:40:52,43.453633000,-80.522697000,377.4,19.4,3.09,299.7,7.4,1.103,5.40,140,50,31,,
